RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
394825,"Marinette, WI",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77300,78900,93200,92300,86900,70300,70100,74100,78800,81000,80200,77200,76900,86800,88600,91200,84900,83200,88800,86400,91000,83600,85500,82100,84600,85600,83300,75600,76100,84100,92700,86000,83300,82900,89200,88300,87000,86900,88800,94100,100000,99400,93300,86300,86500,96400,99000,101500,90900,86500,
394587,"Farmington, MO",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114600,120200,112900,114700,108900,115800,114900,110200,108400,112000,116500,111700,117300,108300,112700,105000,109100,101600,104300,112400,120100,118400,118700,118700,120900,123300,127500,117900,121300,123500,139800,131200,130400,126100,128200,122800,123200,119600,122800,120000,117600,118100,119500,119600,125200,125200,130700,129100,125000,131100,127600,127600,116000
394456,"Charleston, IL",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73400,71700,74800,79100,74200,76300,74800,80100,76700,81700,83000,86100,80400,77700,77900,83300,81800,88700,83300,86400,78000,79300,74100,82500,82900,80700,70100,65600,69800,71200,73000,73000,71700,83600,78100,80900,71500,94700,92900,92200,75600,74200,77200,75800,77200,72300,80700,86800,88900,82400,78500,76800,84200,88500,82900,73700,72400,84600,91000,87000,80900,78800,83600,82400,79100,74900,73300,75500,76300,79500,75700,75700,73600,81200,81600,85900,79500,78100,76600,78000,80800,81000,86700,91000,86900,85700,81800,88300,87100,82300,90000,92800,95800,96100,95600
394472,"Clearlake, CA",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106400,113900,111200,111300,116800,120900,117700,117600,115400,129900,121500,130100,126800,136800,134500,134800,138100,138600,139500,137700,139200,147100,164600,163700,159800,138000,147700,149000,161900,157100,159700,161600,166500,169600,166500,170500,160100,157700,155800,173600,188300,193600,190700,196400,198700,202800,203100,218300,223800,226600,209400,207900,205900,216900,218400,221800,220000,220000,229000,230400,226500,213700,217600,221700,220800,217400,223400,230400,230500,229500,235200,242000,250500,253200,251100,248600,251100,252700,254700,247100,247100,253300,248600,242400,226700,227100,240600,246400,260100,255600,255400,243500,239000,246900,252600,264700,257500,247900
394701,"Hutchinson, KS",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105100,103500,109400,89400,96400,103400,107100,117000,103100,100900,105600,114200,115000,100600,107500,100800,101000,94700,115600,114400,113300,100400,108000,107400,114200,112700,110900,108800,109100,105200,96500,97300,105400,116900,114600,113400,107500,107100,125200,124800,125200,99200,98200,98900,108400,113700,113400,105300,103500,113300,120700,104500,100000,100500,119000,117200,120100,113400,110100,109800,109900,112100,101400,111500,111700,112100,101700,92800,88200,89100,105500,108800,110100,93900,,
394586,"Faribault, MN",424,163000,166500,171900,178200,171700,163800,158500,157000,159600,162100,161300,163100,158600,150700,143700,146900,158100,163300,167400,160000,158600,157400,158200,164200,147600,142100,131000,140500,142400,135400,137000,140500,149500,146500,141800,137400,128200,121100,121900,126900,132600,129300,127400,130700,133100,140400,133400,134600,125200,129300,124400,128200,131500,141100,141300,139600,133900,141300,145300,154100,156000,159800,155900,152800,156500,157300,157600,150900,150600,157700,156800,158200,153200,150800,154000,158100,164700,163300,162800,164500,163900,169200,168000,177200,164600,166800,161200,171900,169300,168700,171000,172900,174700,171200,172200,173800,174800,174800,176400,177300,180100,182800,185100,181800,184200,185300,194400,192200,195300,194500,194400,186300,198300,203600,216400,211200,210300,207500,206500,208000,196900,196400,200500,205500,207400,207200,214500,211100,214700,217800,225500,227700,222000,214600,210700,220100,228300,234500,237300,234900,240100,245000,238000
753891,"Ionia, MI",425,,,,,,,,,,,,,,,,,,,,,,52900,56900,61500,62400,62900,61700,56000,50800,54900,62600,60900,63800,68300,72900,61200,48900,46100,54600,59100,55800,55900,58400,66300,62200,58000,54400,53800,57000,64000,68300,68300,68000,71900,69300,69300,71000,75600,79900,75600,77200,71100,71000,74500,79600,80400,83500,79200,77800,74400,75700,78800,93100,91000,87700,76500,81000,88100,91000,96300,102100,106700,99200,100300,99800,113000,115700,109000,103600,99800,107300,102300,102100,102800,105400,112000,115700,120800,115700,114600,109500,119700,113200,113000,103200,106200,116300,116800,129000,124400,124700,109300,114600,120800,131100,130300,129600,132800,131500,123800,120200,117000,124100,124000,127900,127800,127600,128100,126600,125000,127200,130600,138000,139500,139900,135900,136400,143500,150000,147000,141600,145900,153400
394305,"Alamogordo, NM",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146500,144600,142600,142200,140000,142400,150000,150600,151700,146400,151100,144900,148000,139900,143200,130500,132100,134000,138900,144400,155200,161900,157600,150700,146200,153000,153600,148500,145200,144500,152900,140800,142000,134800,143000,138200,138600,141800,138800,150600,157000,159500,161600,156900
395016,"Red Bluff, CA",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125100,127100,117800,120700,122500,135500,143400,144500,143800,146400,145800,144700,143700,145100,133200,132200,137000,147400,148500,156500,159000,167500,159400,157800,149900,150200,158800,165300,167800,164700,162200,164500,169800,166200,166000,169200,175300,182200,184400,188100,179100,178400,168000,169100,171000,179800,195200,198100,199600,202700,197700,197400,193200,205400,215600,216500,209500,207500,207700,212800,221500,241300,239500,241600,230100,235800,223200,221500,222500,228700,224200,226200,221900,
394693,"Hudson, NY",428,214400,223700,205500,205900,196300,219400,207200,201700,178400,195100,201000,207100,187200,166600,167100,188200,204900,198800,179000,176600,185700,203200,202200,210200,197200,209200,188800,183700,171700,168900,167900,183000,182200,195900,189000,200600,188000,177200,171600,172800,179800,183800,191500,194900,188000,184800,184600,193600,183900,181800,168700,182900,190400,197100,195300,195200,195900,200300,197900,211300,208400,213000,210500,220600,219900,222800,208900,215300,219900,221500,213600,207800,205600,203600,194500,194000,186500,184100,187800,189400,177200,172500,165400,184300,186500,192000,188200,210200,210500,218500,203600,207500,202400,205300,204600,194400,184200,186800,190600,199200,206300,209600,202200,198400,199000,198200,199000,205600,220400,210600,213800,204700,213800,212100,218700,214900,211300,210500,231200,225500,233200,220500,237200,220900,217400,208300,213100,208400,214100,220000,219800,209400,215200,217200,229200,235200,241700,237600,224500,237700,247500,256900,
394496,"Coos Bay, OR",429,164600,166200,170500,165900,166300,162200,161200,158800,158400,158700,152100,160700,169900,170100,150400,138100,134300,148800,147300,155900,145700,146100,129100,130500,131000,138400,140600,138400,139100,130200,129900,127900,131600,127600,121400,114500,126000,134500,143700,138100,132300,128100,124600,128100,125300,122800,122800,116500,113400,114600,113700,108700,109100,115200,121300,123000,130700,143600,145000,140700,129200,119800,122300,128900,140800,138700,128800,128100,136100,141900,147500,140700,138600,131400,135200,137400,137300,134800,137300,143400,149400,150500,145600,146500,151400,158100,154700,151900,148500,158300,162500,160800,154100,155200,160300,162300,163900,163500,166600,164500,168100,169000,168800,164000,161100,158500,164300,171100,175200,174900,176200,175800,187700,184100,192000,185900,185200,178900,174900,178800,181100,184400,180100,180700,176200,181300,178300,183200,183300,193600,196600,200400,194100,185600,184900,188800,206800,209500,215300,212600,220700,217200,208700
395199,"Walla Walla, WA",430,173700,176400,158300,155800,165900,170600,174200,176400,175400,191700,192000,203400,202400,196100,188300,169200,171500,168500,166800,165200,167100,174400,181100,193900,191400,189800,172400,178900,178900,180400,171500,171700,173700,194700,183400,197800,177400,178700,163700,171600,178400,180500,171100,165400,160800,170200,172600,192300,185100,181900,158900,163000,170100,179900,176900,182900,180800,198600,188500,186600,174000,178200,181700,177400,176500,176400,199900,200000,202900,184700,189100,181700,176200,168800,172600,174900,198800,193400,196200,175400,184200,183700,183600,184800,186900,192300,195100,197800,193000,195900,195300,199600,193700,190600,192700,207200,224000,220100,201600,190200,204900,213100,212800,201100,203400,208700,215300,224300,229800,222700,208500,212500,226000,240300,226900,225700,226800,243200,242300,244100,226800,218300,215700,228700,241200,240300,241100,243600,239100,238800,250200,273200,272200,257700,246100,247000,247700,250200,252700,257300,255100,,
394939,"Oneonta, NY",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126600,129000,118300,121900,113000,117200,116300,116800,121300,116200,126100,129600,131100,119900,116100,113600,108700,107800,104400,116600,114700,120500,118900,117500,119400,121100,124500,122500,123600,123400,127900,118400,109500,105400,107100,115800,128800,129300,127800,122500,125600,123800,115100,118000,121600,115300,109000,103800,107800,111600,115300,116900,117300,118400,117400,130400,130600,136800,127800,128400,129700,128300,128300,126300,115400,120500,121800,149700,146700,143500,116100,124400,133000,149600,141400,138000,128700,127900,125900,
394605,"Fort Madison, IA",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67400,69900,65000,68700,67600,69400,69300,66600,69100,66300,67700,66000,64200,66100,70400,74500,68300,69700,65000,73500,70700,75600,77600,74200,74400,72400,73700,72800,74300,73300,66400,69100,66200,65300,63000,69900,80100,76500,79800,73900,79800,76300,85000,86900,91400,79800,76200,82000,86900,94500,78000,76800,69300,79000,87600,87900,82200,80600,84900,86800,85600,90400,88000,87200,78500,79100,74500,77500,81700,85700,84700,83200,81500,80700,83300,87900,89000,88800,80200,85000,84500,90300,81700,83000,78800,80900,77700,77500,79300,,
394360,"Baraboo, WI",433,138700,144300,146600,147000,141000,149200,146400,151400,143100,143600,142800,144900,135200,133600,134500,143100,144500,137200,128600,124400,122200,126200,117700,123500,123400,131000,129400,129400,128500,133800,140300,140900,139300,136700,126100,131600,120500,129200,112100,118200,118500,127000,130600,136000,138700,145600,141400,135600,113500,116900,121500,139000,142100,144400,129700,127000,122400,136300,133000,136600,135400,135700,138600,136600,151700,146600,149900,130500,124100,133700,128300,133600,123300,138000,143100,151200,143900,143500,138900,142100,142800,140200,174400,177200,175700,146600,144800,148600,148500,150100,153500,155700,160200,157400,152500,152300,151500,153400,144800,147300,150500,156600,151100,152900,152800,156400,157500,155800,161600,160500,167100,162300,167100,167400,172100,169000,169500,178600,190700,191700,196500,183500,181300,172700,174800,177600,173000,178200,174600,178000,171200,178200,174400,183800,179500,186500,179700,191500,192800,200500,187300,186100,
753903,"Marietta, OH",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120200,113300,112000,102900,107100,108400,109600,103300,99600,104700,110700,119100,121600,127800,123600,119900,118900,114400,123500,120600,120900,106300,104100,106200,103000,105100,108700,119500,111400,112000,113700,121400,116800,123800,124200,130200,118700,121000,118400,125300,126300,127100,124100,113600,115600,108600,117800,108300,114600,114900,123600,130500,131000,133400,129700,123300,120000,116400,124000,119600,116500,123700,139300,157200,150600,142700,
395049,"Salina, KS",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108500,99500,101500,93200,94200,93000,91400,87200,85100,101300,108900,108200,95900,93300,97700,99900,102400,100800,101000,90200,86000,87500,101100,109200,108500,109000,103600,103000,101500,108200,115300,126000,129200,127600,134300,153100,153600,138400,115300,116700,126100,124600,118600,109600,112100,107500,103100,100300,114700,115000,122200,119200,117500,114200,117100,121500,124400,120700,125700,126400,127600,131500,128800,126700,125800,127700,129500,128500,128300,137100,125400,125700,115700,129900,127600,136700,129800,128700,115500,113600,108600,112600,126500,141000,138700,128000,122200,129400,139600,143800,141900,133100,128800,137500
395136,"Sturgis, MI",436,82100,84400,84900,81800,77100,71400,70200,71700,72200,66300,67900,54500,53100,45000,51500,51500,50000,50900,53100,55000,60200,55300,59000,55900,64000,60500,64000,60500,64400,61000,61100,54900,62900,64900,67300,61800,57500,57500,54100,54600,57600,60600,64900,62500,64900,64700,62400,48400,46800,48500,56600,50700,53800,59700,57700,58300,52900,62100,57000,58700,56600,59200,61300,65300,66200,66600,64400,65200,64200,67400,70200,71400,79400,80200,78400,71400,72300,75600,79000,80600,82400,80000,80300,79100,80200,76800,75900,83900,84900,88000,81000,81400,80500,75700,75200,79500,88100,94000,93400,90600,95200,93500,93700,89200,89100,90700,90100,89500,88800,92900,97200,100800,98900,102400,97900,102600,105100,114300,117600,117600,103900,99700,102700,116500,120500,117700,120700,119900,125400,115600,121300,110000,118300,112500,118300,119800,118400,118600,114700,118000,126400,121700,126200
394618,"Fremont, OH",437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96700,91500,88400,92100,98400,106600,114600,120200,122400,119000,111200,106900,99600,105000,102200,108500,108500,115800,111700,117600,111800,113600,103700,102500,109700,102800,99900,95900,107600,119600,117900,
394889,"Mount Vernon, OH",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000,68200,64000,58500,61100,66700,70100,71800,80900,81600,76700,72900,74800,84000,83500,80400,73100,74200,80100,84000,82700,81400,82200,82600,86000,89700,96700,96700,98800,95300,93400,90000,92600,97900,102500,104200,96800,90200,89700,92700,98400,101900,111200,118200,120300,122400,124100,126100,128800,124500,123800,117600,121100,120700,122800,121500,122100,121800,125100,124400,127100,131100,138200,147000,150200,140200,132500,124700,133000,127200,125100,125700,132800,135600,130200,136400,138400,145800,139300,144900,143000,146200,143100,145500,141300,143700,140900,141300,132800,131300,130500,138400,142300,149900,144700,144700,139500,155000,155700,
394787,"Lewiston, ID",439,163200,151200,146400,148400,156000,154000,155000,162200,162000,165700,160200,157000,149000,148200,151800,151900,149800,151400,152100,151800,147800,147700,151700,150900,151400,147500,158700,155800,162400,161200,176700,175900,165400,160700,143500,143700,128200,141300,149800,162600,159000,151700,151300,155700,161500,161000,154600,146900,138500,147000,158900,168200,161900,160700,161000,170700,169000,164000,163800,166900,172700,164400,162600,161300,157300,151900,148700,153100,152000,155900,163800,168600,168900,166400,164000,159000,162900,163000,170800,168900,165800,159400,156900,158000,161900,165000,176400,184100,185800,180600,168300,165600,164200,175000,172000,178600,169400,174900,166600,173500,175700,173100,180200,184300,198400,193900,191500,184800,181400,178900,185300,187900,191300,196200,194500,193400,191600,196900,199300,195500,203900,211700,209900,203800,193800,203600,207100,214400,214300,209000,202400,195600,198200,203600,213400,214300,212600,207800,216800,223200,223400,217400,
395092,"Shelton, WA",440,172500,186300,191800,192300,173800,169800,168000,179200,169500,171200,158300,159200,143500,147900,154400,170700,175700,169000,162100,161200,168300,169600,175400,163000,156700,173700,182700,176800,159100,175000,195100,192600,169100,163100,157600,174600,157200,169500,144500,153200,143400,149600,145000,138600,148500,158600,155200,142300,137000,137600,149400,162100,162900,177900,171800,191600,185600,182100,168300,158200,157400,150000,140800,144000,155500,162400,165400,163800,160100,153700,152400,156300,159700,158700,160300,160200,162000,163600,165700,161600,163800,160200,156800,146000,149100,169400,183600,182800,172400,168700,172100,175900,182300,179400,167700,165600,162700,181700,181000,192200,188900,196100,191700,191200,187100,194600,198200,197100,203000,202500,209700,205600,214400,218000,224400,227000,231100,239500,244600,248700,241400,239500,235500,238800,240100,236000,233400,241700,245500,254800,235000,240500,233300,260300,255800,264500,248500,252800,256500,273300,282600,283700,280000
394309,"Albemarle, NC",441,,,,,,,,,,,,,,,,,,,,,,,,,111500,116300,113300,116200,92600,80100,72500,81100,89800,85400,95600,80300,95000,89700,98900,90300,100100,107300,100200,87700,90400,97400,110300,99800,110600,107400,105600,88600,96800,109100,117400,95400,90500,86400,104300,104400,111300,108900,110300,112700,111300,111000,111700,110100,110100,109900,106000,105200,99000,104100,103700,119800,116200,117900,104400,111100,117200,104800,111300,98800,115800,115300,127000,125200,124300,119000,117400,116300,113700,117100,128000,134300,137300,121800,113900,111900,118500,129000,130700,130300,124300,122000,117400,125900,115000,120000,118800,131700,130700,129500,139100,138400,144600,135700,140700,137400,143600,138600,140800,141900,145900,151800,148200,148500,144700,148900,163900,166300,167500,158900,163900,167100,168400,164300,155500,158300,163500,188700,
753893,"Jefferson, GA",442,160800,150000,149500,150700,146200,145600,143300,146400,141600,140600,151300,154100,157400,149400,152800,147800,146600,140900,145400,147600,149200,145500,151100,153300,153200,141100,133500,133500,130700,133000,134700,134900,136900,126300,129900,127000,126400,117800,115200,112500,114000,110900,117200,112400,105500,100500,107200,112200,111900,115300,115400,109700,105400,111400,123600,124200,121300,117900,115400,113500,112000,114000,117600,119300,121300,122500,124400,127900,128600,129200,129000,131200,130400,132100,137500,142000,142400,138000,137500,140200,143900,149800,148700,153800,152900,155100,150700,150500,152400,150300,154200,152900,158900,158000,173600,174800,178200,165500,163400,160200,160100,162000,170400,172200,175500,169800,175300,177700,179100,175000,175400,177700,184900,190200,187300,185800,184700,188500,199400,199200,202300,199600,205500,207500,204600,206600,209700,212700,210400,201900,204900,205500,218300,220600,223900,226300,224300,225500,220300,218700,217300,228300,
394629,"Georgetown, SC",443,235400,231700,218300,202200,210800,216800,210100,198700,188200,201900,202900,197300,190600,179300,188600,183900,185700,197800,192600,207700,205900,233400,215900,211300,183000,196800,188000,170300,169300,170300,180500,179800,185000,190800,181800,172100,168000,172100,169800,170200,169100,181400,179600,191700,178900,167300,149300,149300,158800,180700,183500,185700,159200,171100,159100,175900,159000,171100,158000,165300,155800,162900,179200,189100,169200,167900,167500,180400,168000,172900,185700,183100,182800,179200,180100,167200,167000,169200,186000,188100,190800,186600,180000,181500,180600,187400,193000,194100,192600,187800,186700,203900,196900,197700,180900,181700,212300,208300,214300,186400,201500,200000,195100,184700,195900,197200,199600,197100,224800,220700,215900,198500,207500,213600,219100,223300,224300,222900,228300,216600,223600,231400,244300,231700,199200,197600,200100,227100,228100,229200,221000,218300,245400,249400,252100,234700,227600,235600,254000,267700,277900,263800,
394759,"Laconia, NH",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215300,210600,203400,200800,213800,221400,234800,225600,225000,218500,233100,235900,235300,229300,233900,237000,234000,232300,229000,233600,239100,241300,237000,244800,247700,252400,245700,245300,243700,251400,252400,259900
394365,"Batavia, NY",445,91700,92900,95000,88100,82500,79300,81500,90000,92800,91200,80500,76300,82400,88700,93000,94400,91300,91000,85400,87900,88100,89400,95500,93800,98500,99400,102800,98500,94100,88700,94000,95200,102800,100200,97200,92100,88700,89300,93000,93900,92100,91600,93200,91400,87700,94000,103000,100000,90000,87500,97300,99000,98800,91700,98500,99000,111400,105500,102800,89700,93700,96000,99600,97500,95800,100900,100900,98100,96100,93700,97600,100100,103000,106200,105800,103400,99100,93200,94900,96300,99900,100800,100900,99400,105800,102200,108200,100700,105800,104200,106600,105200,105300,101500,95100,87100,87300,86200,87300,91900,97300,97900,96000,100000,103100,105300,103400,106800,102400,100600,99300,103300,102400,105100,102100,103300,96500,101600,105800,115500,107700,113500,103900,112800,110700,115400,118700,118200,122300,123200,119300,123700,109600,109600,104500,117000,113400,117500,125500,133100,127900,116300,
753910,"Oxford, NC",446,149900,140000,138000,139000,142900,140300,142400,141100,141300,137000,152200,157900,158300,149300,141800,137600,141800,146500,153700,151000,153100,144100,144800,141900,152400,148500,150100,143000,138200,139900,131000,139900,132800,136400,125500,124300,138500,143300,148700,143400,156100,148700,140000,118000,122700,116500,120900,127800,134000,138300,132400,140500,136200,132100,126700,137300,144800,136800,135200,127900,123900,112500,120300,137200,144100,138800,144100,144000,147300,145100,153200,151600,144500,132700,129400,136100,137400,140500,145300,152200,154900,157000,156000,160300,146500,159000,154200,166100,155100,160000,152300,153300,153100,150900,144800,135000,144600,149300,153800,149600,156500,164600,160700,155300,149500,157000,158200,161400,164900,168500,173000,168900,174900,173000,176800,180200,174800,172800,169400,185700,195700,204500,198400,192700,185000,178800,182700,181800,190600,192100,201800,201700,194100,179300,192800,198600,208900,204400,216100,219400,219500,212700,215000
394923,"Norwalk, OH",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60500,64900,70900,77700,68900,68700,65700,71900,71200,75800,77800,80300,81200,73100,72300,71500,77500,77700,80300,84900,86300,85100,93400,94900,94800,84700,81700,79700,79700,80300,83000,83700,87800,91000,96200,95100,91900,87100,87400,86800,91800,88400,88000,87400,91200,91600,113700,107600,110700,89900,92300,91900,93200,96900,96500,95400,95700,94300,91800,102400,106300,108000,100300,101500,104000,109300,112500,112000,103600,100400,96700,103500,101500,100000,98100,104500,108200,105700,96400,101900,104300,104800,
394750,"Kinston, NC",448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71300,76200,78700,80300,80600,93100,91800,87600,87200,85200,84000,77600,81400,84000,82300,82400,78100,76000,77700,83000,86000,83700,82900,77000,80400,79300,77400,74600,
394591,"Fergus Falls, MN",449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155300,151400,158000,175900,177700,181100,171300,168600,170400,175100,174100,168300,168000,172600,181600,180200,172900,168100,205500,202100,213800,177100,184700,178100,184500,194500,184300,196600,188400,199800
395157,"Tiffin, OH",450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80400,76500,68400,74700,76600,77500,74600,71800,71000,79100,83000,88800,83100,78600,82400,81600,85200,81600,81400,82400,79600,78500,76100,76500,76000,81300,82400,85100,89100,83100,84700,76500,85200,82400,82300,78800,69700,74800,64500,72100,69300,86000,82900,85500,89700,93100,88900,81300,
394582,"Fairmont, WV",451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112200,107700,112300,92700,92700,94900,112000,109000,93900,92000,100200,111600,116600,123400,125100,130000,124900,127600,118900,111600,111400,108600,127900,132900,141200,124800,121400,117000,129500,128100,
394509,"Crossville, TN",452,130300,120800,114700,108300,110700,102600,99900,102000,107000,108800,115900,121400,117200,107700,105500,118700,113600,112000,117000,114400,116400,107300,108500,109300,116300,118200,114200,122300,122100,117600,102000,105400,103300,103800,105500,116200,120300,122100,111300,98600,97100,104400,117000,116400,113800,111000,113700,116200,121000,111400,111800,108700,111000,106700,100200,105000,106300,119800,122600,124600,119000,115400,115700,112400,113200,111900,110500,116900,114300,114800,104100,102300,101700,105600,104800,105900,106400,113300,116000,117600,118200,120200,129000,131600,130200,123100,120200,121400,117400,117900,114000,114600,117000,119900,134300,133300,126100,113000,121200,125300,126200,119000,125300,124800,123000,122000,125300,129000,129800,127100,128200,131800,129300,132700,125700,136100,140100,147500,146300,147200,150200,145900,146300,146900,150700,147100,146700,147000,147700,145200,142500,143500,145400,158000,160200,167400,161600,160100,156700,157200,157800,156500,171400
394634,"Gloversville, NY",453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93800,99500,103900,103800,102400,92200,84900,94100,107400,103100,99500,100100,101700,108000,114200,115900,101700,90900,89800,95300,95500,101400,96400,98900,101900,107400,106100,109300,110900,108500,102700,100100,95000,90300,97700,97500,92200,76500,83500,84600,100400,102000,106700,96300,104700,113600,114000,113100,101500,111700,106400,109100,98400,100800,103900,108000,101200,95400,89300,94200,101600,103400,100600,84400,90900,96700,93500,85700,84000,99400,109900,102600,101000,95500,,,,,,,,,,,
753920,"Sonora, CA",454,278000,269300,270900,269700,266600,256700,286000,281600,276000,233500,220500,215500,214700,218700,219000,219800,216500,211500,218700,214000,223400,210000,210200,197100,194000,191600,194500,189200,188900,182100,190900,193200,197200,193800,181800,180900,169400,166400,154300,153900,142700,139100,140700,152300,158500,157100,158300,155600,154900,146900,140100,146100,148600,162700,160400,169100,173300,188900,197600,184600,164300,162900,173100,178900,169700,175400,192900,203500,206700,202100,206300,211100,211500,215700,215200,219800,219900,213100,209700,207100,210700,213100,214900,207800,210400,210100,221100,216700,225000,216900,223600,219200,231800,230200,230500,229300,233600,232600,233900,232500,232500,236900,242300,244600,247800,248100,264100,269400,270700,260600,257800,261800,266200,263600,264200,264500,282200,280800,277900,259600,262500,275300,281600,285200,283000,291100,285800,290000,287400,282800,281500,272100,288100,279400,287900,281200,280700,269400,276000,282100,286500,282500,289700
394444,"Carson City, NV",455,259200,253200,238500,252600,253200,248400,227800,227400,229100,243300,231300,253900,228700,223600,187500,168700,172700,163900,188800,186800,193000,182300,175600,171300,174300,175900,174300,164900,159200,164000,162300,161800,149400,155700,152200,153000,152600,148900,141900,129700,130700,135300,136200,136600,132600,131100,128100,133500,139800,143800,140600,131000,130500,128900,128300,127600,135000,147600,144200,148600,149900,162100,162900,164800,171500,172500,174300,170800,174100,176000,175500,170200,168300,173400,177600,178100,181100,184000,190700,203700,210500,205300,192600,194200,203600,208200,206800,207400,209100,208300,214800,216000,216600,217800,226900,231500,233500,224000,230600,233200,242400,243800,246000,251400,249200,249400,250000,254400,262100,261700,265500,265100,264900,266900,263900,269200,271900,275800,279900,284600,290600,298100,293100,297400,288400,295500,290800,295300,294800,297500,307700,313100,325000,331000,336200,334400,331300,321100,315900,309000,319200,326800,336900
